image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
0d61234a-542010b2.jpg,car,14,5,5,0.35714285714285715,0.35714285714285715,0.8264870082945157
0d61234a-542010b2.jpg,all,14,5,5,0.35714285714285715,0.35714285714285715,0.8264870082945157
0e442b65-b17e0b50.jpg,car,11,8,7,0.6363636363636364,0.7272727272727273,0.8240361832290983
0e442b65-b17e0b50.jpg,truck,2,0,0,0.0,0.0,
0e442b65-b17e0b50.jpg,all,13,8,7,0.5384615384615384,0.6153846153846154,0.8240361832290983
0e5c7e92-0d9c60f0.jpg,bus,2,0,0,0.0,0.0,
0e5c7e92-0d9c60f0.jpg,car,3,0,0,0.0,0.0,
0e5c7e92-0d9c60f0.jpg,all,5,0,0,0.0,0.0,
0f837def-9646c091.jpg,bus,1,0,0,0.0,0.0,
0f837def-9646c091.jpg,car,17,7,6,0.35294117647058826,0.4117647058823529,0.7776917830035656
0f837def-9646c091.jpg,truck,1,1,1,1.0,1.0,0.6560836627683558
0f837def-9646c091.jpg,all,19,8,7,0.3684210526315789,0.42105263157894735,0.7603191943985356
0fba84f9-73b520ee.jpg,bus,0,1,0,,,
0fba84f9-73b520ee.jpg,car,43,4,3,0.06976744186046512,0.09302325581395349,0.7996667905410623
0fba84f9-73b520ee.jpg,all,43,5,3,0.06976744186046512,0.11627906976744186,0.7996667905410623
101a0964-930eae70.jpg,car,10,2,2,0.2,0.2,0.8138670060276
101a0964-930eae70.jpg,all,10,2,2,0.2,0.2,0.8138670060276
10389fe8-433c740c.jpg,car,6,3,3,0.5,0.5,0.8197236179061016
10389fe8-433c740c.jpg,all,6,3,3,0.5,0.5,0.8197236179061016
10453a95-40759ac3.jpg,bus,1,0,0,0.0,0.0,
10453a95-40759ac3.jpg,car,3,2,2,0.6666666666666666,0.6666666666666666,0.875995443118261
10453a95-40759ac3.jpg,all,4,2,2,0.5,0.5,0.875995443118261
1072195f-0a161ade.jpg,car,10,5,4,0.4,0.5,0.918655867658674
1072195f-0a161ade.jpg,all,10,5,4,0.4,0.5,0.918655867658674
1072195f-6cf88b25.jpg,car,16,5,4,0.25,0.3125,0.7361787610268998
1072195f-6cf88b25.jpg,all,16,5,4,0.25,0.3125,0.7361787610268998
